domain,condition,conversation_id,step_index,delta,direction,directional_gain
python,consistent_basic,python_consistent_basic_010,6,-0.3265334317903612,-1.0,0.3265334317903612
python,consistent_basic,python_consistent_basic_011,1,-6.343210784273153,-1.0,6.343210784273153
python,consistent_basic,python_consistent_basic_011,2,-0.3671702841684752,-1.0,0.3671702841684752
python,consistent_basic,python_consistent_basic_011,3,0.0,-1.0,-0.0
python,consistent_basic,python_consistent_basic_011,4,0.12301125856089179,-1.0,-0.12301125856089179
python,consistent_basic,python_consistent_basic_011,5,-0.47750311302396664,-1.0,0.47750311302396664
python,consistent_basic,python_consistent_basic_011,6,0.0,-1.0,-0.0
python,consistent_basic,python_consistent_basic_012,1,-4.777299799850429,-1.0,4.777299799850429
python,consistent_basic,python_consistent_basic_012,2,-0.6948748907487463,-1.0,0.6948748907487463
python,consistent_basic,python_consistent_basic_012,3,-0.020892612622545492,-1.0,0.020892612622545492
python,consistent_basic,python_consistent_basic_012,4,0.005088734516413673,-1.0,-0.005088734516413673
python,consistent_basic,python_consistent_basic_012,5,0.24280353689917256,-1.0,-0.24280353689917256
python,consistent_basic,python_consistent_basic_012,6,-0.030038708340213383,-1.0,0.030038708340213383
python,consistent_basic,python_consistent_basic_013,1,-3.259289913565211,-1.0,3.259289913565211
python,consistent_basic,python_consistent_basic_013,2,0.31333732309539997,-1.0,-0.31333732309539997
python,consistent_basic,python_consistent_basic_013,3,0.1747160743622933,-1.0,-0.1747160743622933
python,consistent_basic,python_consistent_basic_013,4,0.2806596461059536,-1.0,-0.2806596461059536
python,consistent_basic,python_consistent_basic_013,5,0.0807940262534923,-1.0,-0.0807940262534923
python,consistent_basic,python_consistent_basic_013,6,0.0,-1.0,-0.0
python,consistent_basic,python_consistent_basic_014,1,-3.712439142229204,-1.0,3.712439142229204
python,consistent_basic,python_consistent_basic_014,2,-0.9979719936068561,-1.0,0.9979719936068561
python,consistent_basic,python_consistent_basic_014,3,0.8106393337905207,-1.0,-0.8106393337905207
python,consistent_basic,python_consistent_basic_014,4,0.007958614513508877,-1.0,-0.007958614513508877
python,consistent_basic,python_consistent_basic_014,5,0.43184046730494696,-1.0,-0.43184046730494696
python,consistent_basic,python_consistent_basic_014,6,0.27262810286261807,-1.0,-0.27262810286261807
python,consistent_basic,python_consistent_basic_015,1,-2.211702086751109,-1.0,2.211702086751109
python,consistent_basic,python_consistent_basic_015,2,-1.2496363243317936,-1.0,1.2496363243317936
python,consistent_basic,python_consistent_basic_015,3,0.0008502441275455297,-1.0,-0.0008502441275455297
python,consistent_basic,python_consistent_basic_015,4,-0.0008502441275455297,-1.0,0.0008502441275455297
python,consistent_basic,python_consistent_basic_015,5,0.1027887541409771,-1.0,-0.1027887541409771
python,consistent_basic,python_consistent_basic_015,6,-0.1042680065524566,-1.0,0.1042680065524566
python,consistent_basic,python_consistent_basic_016,1,-6.75539958915279,-1.0,6.75539958915279
python,consistent_basic,python_consistent_basic_016,2,0.6160939951393964,-1.0,-0.6160939951393964
python,consistent_basic,python_consistent_basic_016,3,0.11020902127541854,-1.0,-0.11020902127541854
python,consistent_basic,python_consistent_basic_016,4,-0.03235624756778632,-1.0,0.03235624756778632
python,consistent_basic,python_consistent_basic_016,5,-1.0386853611026678,-1.0,1.0386853611026678
python,consistent_basic,python_consistent_basic_016,6,0.18722161130842085,-1.0,-0.18722161130842085
python,consistent_basic,python_consistent_basic_017,1,-3.6881332870418384,-1.0,3.6881332870418384
python,consistent_basic,python_consistent_basic_017,2,-2.262539658958963,-1.0,2.262539658958963
python,consistent_basic,python_consistent_basic_017,3,0.0,-1.0,-0.0
python,consistent_basic,python_consistent_basic_017,4,0.0,-1.0,-0.0
python,consistent_basic,python_consistent_basic_017,5,0.11220873447373236,-1.0,-0.11220873447373236
python,consistent_basic,python_consistent_basic_017,6,-0.17098570479769082,-1.0,0.17098570479769082
python,consistent_basic,python_consistent_basic_018,1,-5.656091238584896,-1.0,5.656091238584896
python,consistent_basic,python_consistent_basic_018,2,0.8398444921162733,-1.0,-0.8398444921162733
python,consistent_basic,python_consistent_basic_018,3,0.3469063752405508,-1.0,-0.3469063752405508
python,consistent_basic,python_consistent_basic_018,4,0.39768188695347684,-1.0,-0.39768188695347684
python,consistent_basic,python_consistent_basic_018,5,0.08228765053182441,-1.0,-0.08228765053182441
python,consistent_basic,python_consistent_basic_018,6,0.0,-1.0,-0.0
python,consistent_basic,python_consistent_basic_019,1,-3.8620293359493827,-1.0,3.8620293359493827
python,consistent_basic,python_consistent_basic_019,2,0.9200150092568082,-1.0,-0.9200150092568082
python,consistent_basic,python_consistent_basic_019,3,0.0,-1.0,-0.0
python,consistent_basic,python_consistent_basic_019,4,0.025505585338723158,-1.0,-0.025505585338723158
python,consistent_basic,python_consistent_basic_019,5,0.0,-1.0,-0.0
python,consistent_basic,python_consistent_basic_019,6,0.010113628971007538,-1.0,-0.010113628971007538
python,consistent_basic,python_consistent_basic_020,1,-1.702273687806175,-1.0,1.702273687806175
python,consistent_basic,python_consistent_basic_020,2,-1.0821930108871536,-1.0,1.0821930108871536
python,consistent_basic,python_consistent_basic_020,3,0.7159226700662398,-1.0,-0.7159226700662398
python,consistent_basic,python_consistent_basic_020,4,0.0,-1.0,-0.0
python,consistent_basic,python_consistent_basic_020,5,-1.9851855478916924,-1.0,1.9851855478916924
python,consistent_basic,python_consistent_basic_020,6,-0.033023785210707146,-1.0,0.033023785210707146
python,consistent_basic,python_consistent_basic_021,1,-5.16760334080458,-1.0,5.16760334080458
python,consistent_basic,python_consistent_basic_021,2,-0.026978872758879113,-1.0,0.026978872758879113
python,consistent_basic,python_consistent_basic_021,3,2.742386078590557,-1.0,-2.742386078590557
python,consistent_basic,python_consistent_basic_021,4,-0.4007158123461487,-1.0,0.4007158123461487
python,consistent_basic,python_consistent_basic_021,5,0.28560321744277406,-1.0,-0.28560321744277406
python,consistent_basic,python_consistent_basic_021,6,0.0,-1.0,-0.0
python,consistent_basic,python_consistent_basic_022,1,1.1485460459231553,-1.0,-1.1485460459231553
python,consistent_basic,python_consistent_basic_022,2,-1.3438371693965945,-1.0,1.3438371693965945
python,consistent_basic,python_consistent_basic_022,3,-0.2047933495480816,-1.0,0.2047933495480816
python,consistent_basic,python_consistent_basic_022,4,-0.6699855774885686,-1.0,0.6699855774885686
python,consistent_basic,python_consistent_basic_022,5,0.0,-1.0,-0.0
python,consistent_basic,python_consistent_basic_022,6,-0.028968489727684954,-1.0,0.028968489727684954
python,consistent_basic,python_consistent_basic_023,1,-2.1517314066663262,-1.0,2.1517314066663262
python,consistent_basic,python_consistent_basic_023,2,-0.6988731598521132,-1.0,0.6988731598521132
python,consistent_basic,python_consistent_basic_023,3,0.044292496650428115,-1.0,-0.044292496650428115
python,consistent_basic,python_consistent_basic_023,4,-0.47444551766310505,-1.0,0.47444551766310505
python,consistent_basic,python_consistent_basic_023,5,0.0,-1.0,-0.0
python,consistent_basic,python_consistent_basic_023,6,-0.041670584266560784,-1.0,0.041670584266560784
python,consistent_basic,python_consistent_basic_024,1,-2.404803839490839,-1.0,2.404803839490839
python,consistent_basic,python_consistent_basic_024,2,-2.120802721311496,-1.0,2.120802721311496
python,consistent_basic,python_consistent_basic_024,3,-0.25488478322135855,-1.0,0.25488478322135855
python,consistent_basic,python_consistent_basic_024,4,-1.460251022574508,-1.0,1.460251022574508
python,consistent_basic,python_consistent_basic_024,5,0.0,-1.0,-0.0
python,consistent_basic,python_consistent_basic_024,6,0.0,-1.0,-0.0
python,consistent_basic,python_consistent_basic_025,1,-11.965815175486998,-1.0,11.965815175486998
python,consistent_basic,python_consistent_basic_025,2,0.6484042318228544,-1.0,-0.6484042318228544
python,consistent_basic,python_consistent_basic_025,3,4.845364190017421,-1.0,-4.845364190017421
python,consistent_basic,python_consistent_basic_025,4,0.463697295998426,-1.0,-0.463697295998426
python,consistent_basic,python_consistent_basic_025,5,0.0,-1.0,-0.0
python,consistent_basic,python_consistent_basic_025,6,-0.7435187338548279,-1.0,0.7435187338548279
python,consistent_basic,python_consistent_basic_026,1,-4.702241951337284,-1.0,4.702241951337284
python,consistent_basic,python_consistent_basic_026,2,-1.8187629599980943,-1.0,1.8187629599980943
python,consistent_basic,python_consistent_basic_026,3,-0.5193460842365791,-1.0,0.5193460842365791
python,consistent_basic,python_consistent_basic_026,4,0.5168991159452885,-1.0,-0.5168991159452885
python,consistent_basic,python_consistent_basic_026,5,0.07517852074106646,-1.0,-0.07517852074106646
python,consistent_basic,python_consistent_basic_026,6,0.0,-1.0,-0.0
python,consistent_basic,python_consistent_basic_027,1,-2.5827632923744375,-1.0,2.5827632923744375
python,consistent_basic,python_consistent_basic_027,2,0.8305342634538211,-1.0,-0.8305342634538211
python,consistent_basic,python_consistent_basic_027,3,-3.3504602830913535,-1.0,3.3504602830913535
python,consistent_basic,python_consistent_basic_027,4,0.0,-1.0,-0.0
python,consistent_basic,python_consistent_basic_027,5,0.1765402746475706,-1.0,-0.1765402746475706
python,consistent_basic,python_consistent_basic_027,6,0.0,-1.0,-0.0
python,consistent_basic,python_consistent_basic_028,1,-2.4246483382377653,-1.0,2.4246483382377653
python,consistent_basic,python_consistent_basic_028,2,-0.7611868105384945,-1.0,0.7611868105384945
python,consistent_basic,python_consistent_basic_028,3,0.0,-1.0,-0.0
python,consistent_basic,python_consistent_basic_028,4,0.0,-1.0,-0.0
python,consistent_basic,python_consistent_basic_028,5,0.0,-1.0,-0.0
python,consistent_basic,python_consistent_basic_028,6,0.0,-1.0,-0.0
python,consistent_basic,python_consistent_basic_029,1,-4.834089320982992,-1.0,4.834089320982992
python,consistent_basic,python_consistent_basic_029,2,2.442861000008808,-1.0,-2.442861000008808
python,consistent_basic,python_consistent_basic_029,3,-2.2975954418113522,-1.0,2.2975954418113522
python,consistent_basic,python_consistent_basic_029,4,-0.8277213572512376,-1.0,0.8277213572512376
python,consistent_basic,python_consistent_basic_029,5,-0.15874788473240198,-1.0,0.15874788473240198
python,consistent_basic,python_consistent_basic_029,6,0.0,-1.0,-0.0
python,consistent_basic,python_consistent_basic_030,1,-0.8515099465384156,-1.0,0.8515099465384156
python,consistent_basic,python_consistent_basic_030,2,-2.724065314050131,-1.0,2.724065314050131
python,consistent_basic,python_consistent_basic_030,3,0.132407478592365,-1.0,-0.132407478592365
python,consistent_basic,python_consistent_basic_030,4,-0.029621384374668658,-1.0,0.029621384374668658
python,consistent_basic,python_consistent_basic_030,5,0.15731760895566893,-1.0,-0.15731760895566893
python,consistent_basic,python_consistent_basic_030,6,0.0,-1.0,-0.0
python,consistent_basic,python_consistent_basic_031,1,-4.618154030367262,-1.0,4.618154030367262
python,consistent_basic,python_consistent_basic_031,2,-0.30812464015919083,-1.0,0.30812464015919083
python,consistent_basic,python_consistent_basic_031,3,-0.22223753436281957,-1.0,0.22223753436281957
python,consistent_basic,python_consistent_basic_031,4,0.022640723060761037,-1.0,-0.022640723060761037
python,consistent_basic,python_consistent_basic_031,5,-0.4814124440138423,-1.0,0.4814124440138423
python,consistent_basic,python_consistent_basic_031,6,-0.006433802440761305,-1.0,0.006433802440761305
python,consistent_basic,python_consistent_basic_032,1,-3.6145753870650204,-1.0,3.6145753870650204
python,consistent_basic,python_consistent_basic_032,2,0.6998805618564545,-1.0,-0.6998805618564545
python,consistent_basic,python_consistent_basic_032,3,-0.2622113804182238,-1.0,0.2622113804182238
python,consistent_basic,python_consistent_basic_032,4,0.0,-1.0,-0.0
python,consistent_basic,python_consistent_basic_032,5,0.15901419657955262,-1.0,-0.15901419657955262
python,consistent_basic,python_consistent_basic_032,6,-0.18970897310421453,-1.0,0.18970897310421453
python,consistent_basic,python_consistent_basic_033,1,-0.09215933232375939,-1.0,0.09215933232375939
python,consistent_basic,python_consistent_basic_033,2,-3.836958252267032,-1.0,3.836958252267032
python,consistent_basic,python_consistent_basic_033,3,0.2438357254641872,-1.0,-0.2438357254641872
python,consistent_basic,python_consistent_basic_033,4,-0.7663938828831389,-1.0,0.7663938828831389
python,consistent_basic,python_consistent_basic_033,5,0.0,-1.0,-0.0
python,consistent_basic,python_consistent_basic_033,6,0.0880723023699721,-1.0,-0.0880723023699721
python,consistent_basic,python_consistent_basic_034,1,-6.847966704713761,-1.0,6.847966704713761
python,consistent_basic,python_consistent_basic_034,2,-0.9712421817595565,-1.0,0.9712421817595565
python,consistent_basic,python_consistent_basic_034,3,0.0740357748896221,-1.0,-0.0740357748896221
python,consistent_basic,python_consistent_basic_034,4,0.07819589916939362,-1.0,-0.07819589916939362
python,consistent_basic,python_consistent_basic_034,5,-0.029664762978722337,-1.0,0.029664762978722337
python,consistent_basic,python_consistent_basic_034,6,0.128784016391855,-1.0,-0.128784016391855
python,consistent_basic,python_consistent_basic_035,1,-7.743461328793527,-1.0,7.743461328793527
python,consistent_basic,python_consistent_basic_035,2,-0.9237058553782003,-1.0,0.9237058553782003
python,consistent_basic,python_consistent_basic_035,3,0.054140925151208386,-1.0,-0.054140925151208386
python,consistent_basic,python_consistent_basic_035,4,0.0,-1.0,-0.0
python,consistent_basic,python_consistent_basic_035,5,7.434764104744908,-1.0,-7.434764104744908
python,consistent_basic,python_consistent_basic_035,6,0.0,-1.0,-0.0
python,consistent_basic,python_consistent_basic_036,1,-6.885644743161422,-1.0,6.885644743161422
python,consistent_basic,python_consistent_basic_036,2,-1.5202537964150458,-1.0,1.5202537964150458
python,consistent_basic,python_consistent_basic_036,3,0.04254220196568781,-1.0,-0.04254220196568781
python,consistent_basic,python_consistent_basic_036,4,0.0,-1.0,-0.0
python,consistent_basic,python_consistent_basic_036,5,0.2216706934516468,-1.0,-0.2216706934516468
python,consistent_basic,python_consistent_basic_036,6,-0.03174251915741966,-1.0,0.03174251915741966
python,consistent_basic,python_consistent_basic_037,1,-4.704351175663028,-1.0,4.704351175663028
python,consistent_basic,python_consistent_basic_037,2,2.196729506701006,-1.0,-2.196729506701006
python,consistent_basic,python_consistent_basic_037,3,0.16288620406850685,-1.0,-0.16288620406850685
python,consistent_basic,python_consistent_basic_037,4,-0.1222019613123213,-1.0,0.1222019613123213
python,consistent_basic,python_consistent_basic_037,5,-0.02907395337649632,-1.0,0.02907395337649632
python,consistent_basic,python_consistent_basic_037,6,0.017483468339186015,-1.0,-0.017483468339186015
python,consistent_basic,python_consistent_basic_038,1,-0.5568982998676537,-1.0,0.5568982998676537
python,consistent_basic,python_consistent_basic_038,2,-2.594713452590058,-1.0,2.594713452590058
python,consistent_basic,python_consistent_basic_038,3,0.0,-1.0,-0.0
python,consistent_basic,python_consistent_basic_038,4,-0.2513830528019505,-1.0,0.2513830528019505
python,consistent_basic,python_consistent_basic_038,5,0.2829172959573647,-1.0,-0.2829172959573647
python,consistent_basic,python_consistent_basic_038,6,-0.0422201859581377,-1.0,0.0422201859581377
python,consistent_basic,python_consistent_basic_039,1,-5.793464320167958,-1.0,5.793464320167958
python,consistent_basic,python_consistent_basic_039,2,1.4118588928731777,-1.0,-1.4118588928731777
python,consistent_basic,python_consistent_basic_039,3,-0.024076783111961042,-1.0,0.024076783111961042
